symbol,date,time,frequency,open,high,low,close,volume,value,kind,source,productionUsage
US10Y_MONTHLY_SAMPLE,1990-01-01,1990-01-01T00:00:00Z,monthly,8.21,8.21,8.21,8.21,,8.21,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1990-02-01,1990-02-01T00:00:00Z,monthly,8.47,8.47,8.47,8.47,,8.47,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1990-03-01,1990-03-01T00:00:00Z,monthly,8.59,8.59,8.59,8.59,,8.59,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1990-04-01,1990-04-01T00:00:00Z,monthly,8.79,8.79,8.79,8.79,,8.79,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1990-05-01,1990-05-01T00:00:00Z,monthly,8.76,8.76,8.76,8.76,,8.76,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1990-06-01,1990-06-01T00:00:00Z,monthly,8.48,8.48,8.48,8.48,,8.48,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1990-07-01,1990-07-01T00:00:00Z,monthly,8.47,8.47,8.47,8.47,,8.47,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1990-08-01,1990-08-01T00:00:00Z,monthly,8.75,8.75,8.75,8.75,,8.75,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1990-09-01,1990-09-01T00:00:00Z,monthly,8.89,8.89,8.89,8.89,,8.89,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1990-10-01,1990-10-01T00:00:00Z,monthly,8.72,8.72,8.72,8.72,,8.72,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1990-11-01,1990-11-01T00:00:00Z,monthly,8.39,8.39,8.39,8.39,,8.39,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1990-12-01,1990-12-01T00:00:00Z,monthly,8.08,8.08,8.08,8.08,,8.08,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1991-01-01,1991-01-01T00:00:00Z,monthly,8.09,8.09,8.09,8.09,,8.09,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1991-02-01,1991-02-01T00:00:00Z,monthly,7.85,7.85,7.85,7.85,,7.85,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1991-03-01,1991-03-01T00:00:00Z,monthly,8.11,8.11,8.11,8.11,,8.11,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1991-04-01,1991-04-01T00:00:00Z,monthly,8.04,8.04,8.04,8.04,,8.04,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1991-05-01,1991-05-01T00:00:00Z,monthly,8.07,8.07,8.07,8.07,,8.07,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1991-06-01,1991-06-01T00:00:00Z,monthly,8.28,8.28,8.28,8.28,,8.28,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1991-07-01,1991-07-01T00:00:00Z,monthly,8.27,8.27,8.27,8.27,,8.27,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1991-08-01,1991-08-01T00:00:00Z,monthly,7.9,7.9,7.9,7.9,,7.9,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1991-09-01,1991-09-01T00:00:00Z,monthly,7.65,7.65,7.65,7.65,,7.65,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1991-10-01,1991-10-01T00:00:00Z,monthly,7.53,7.53,7.53,7.53,,7.53,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1991-11-01,1991-11-01T00:00:00Z,monthly,7.42,7.42,7.42,7.42,,7.42,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1991-12-01,1991-12-01T00:00:00Z,monthly,7.09,7.09,7.09,7.09,,7.09,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1992-01-01,1992-01-01T00:00:00Z,monthly,7.03,7.03,7.03,7.03,,7.03,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1992-02-01,1992-02-01T00:00:00Z,monthly,7.34,7.34,7.34,7.34,,7.34,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1992-03-01,1992-03-01T00:00:00Z,monthly,7.54,7.54,7.54,7.54,,7.54,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1992-04-01,1992-04-01T00:00:00Z,monthly,7.48,7.48,7.48,7.48,,7.48,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1992-05-01,1992-05-01T00:00:00Z,monthly,7.39,7.39,7.39,7.39,,7.39,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1992-06-01,1992-06-01T00:00:00Z,monthly,7.26,7.26,7.26,7.26,,7.26,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1992-07-01,1992-07-01T00:00:00Z,monthly,6.84,6.84,6.84,6.84,,6.84,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1992-08-01,1992-08-01T00:00:00Z,monthly,6.59,6.59,6.59,6.59,,6.59,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1992-09-01,1992-09-01T00:00:00Z,monthly,6.42,6.42,6.42,6.42,,6.42,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1992-10-01,1992-10-01T00:00:00Z,monthly,6.59,6.59,6.59,6.59,,6.59,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1992-11-01,1992-11-01T00:00:00Z,monthly,6.87,6.87,6.87,6.87,,6.87,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1992-12-01,1992-12-01T00:00:00Z,monthly,6.77,6.77,6.77,6.77,,6.77,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1993-01-01,1993-01-01T00:00:00Z,monthly,6.6,6.6,6.6,6.6,,6.6,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1993-02-01,1993-02-01T00:00:00Z,monthly,6.26,6.26,6.26,6.26,,6.26,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1993-03-01,1993-03-01T00:00:00Z,monthly,5.98,5.98,5.98,5.98,,5.98,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1993-04-01,1993-04-01T00:00:00Z,monthly,5.97,5.97,5.97,5.97,,5.97,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1993-05-01,1993-05-01T00:00:00Z,monthly,6.04,6.04,6.04,6.04,,6.04,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1993-06-01,1993-06-01T00:00:00Z,monthly,5.96,5.96,5.96,5.96,,5.96,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1993-07-01,1993-07-01T00:00:00Z,monthly,5.81,5.81,5.81,5.81,,5.81,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1993-08-01,1993-08-01T00:00:00Z,monthly,5.68,5.68,5.68,5.68,,5.68,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1993-09-01,1993-09-01T00:00:00Z,monthly,5.36,5.36,5.36,5.36,,5.36,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1993-10-01,1993-10-01T00:00:00Z,monthly,5.33,5.33,5.33,5.33,,5.33,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1993-11-01,1993-11-01T00:00:00Z,monthly,5.72,5.72,5.72,5.72,,5.72,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1993-12-01,1993-12-01T00:00:00Z,monthly,5.77,5.77,5.77,5.77,,5.77,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1994-01-01,1994-01-01T00:00:00Z,monthly,5.75,5.75,5.75,5.75,,5.75,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1994-02-01,1994-02-01T00:00:00Z,monthly,5.97,5.97,5.97,5.97,,5.97,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1994-03-01,1994-03-01T00:00:00Z,monthly,6.48,6.48,6.48,6.48,,6.48,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1994-04-01,1994-04-01T00:00:00Z,monthly,6.97,6.97,6.97,6.97,,6.97,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1994-05-01,1994-05-01T00:00:00Z,monthly,7.18,7.18,7.18,7.18,,7.18,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1994-06-01,1994-06-01T00:00:00Z,monthly,7.1,7.1,7.1,7.1,,7.1,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1994-07-01,1994-07-01T00:00:00Z,monthly,7.3,7.3,7.3,7.3,,7.3,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1994-08-01,1994-08-01T00:00:00Z,monthly,7.24,7.24,7.24,7.24,,7.24,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1994-09-01,1994-09-01T00:00:00Z,monthly,7.46,7.46,7.46,7.46,,7.46,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1994-10-01,1994-10-01T00:00:00Z,monthly,7.74,7.74,7.74,7.74,,7.74,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1994-11-01,1994-11-01T00:00:00Z,monthly,7.96,7.96,7.96,7.96,,7.96,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1994-12-01,1994-12-01T00:00:00Z,monthly,7.81,7.81,7.81,7.81,,7.81,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1995-01-01,1995-01-01T00:00:00Z,monthly,7.78,7.78,7.78,7.78,,7.78,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1995-02-01,1995-02-01T00:00:00Z,monthly,7.47,7.47,7.47,7.47,,7.47,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1995-03-01,1995-03-01T00:00:00Z,monthly,7.2,7.2,7.2,7.2,,7.2,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1995-04-01,1995-04-01T00:00:00Z,monthly,7.06,7.06,7.06,7.06,,7.06,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1995-05-01,1995-05-01T00:00:00Z,monthly,6.63,6.63,6.63,6.63,,6.63,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1995-06-01,1995-06-01T00:00:00Z,monthly,6.17,6.17,6.17,6.17,,6.17,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1995-07-01,1995-07-01T00:00:00Z,monthly,6.28,6.28,6.28,6.28,,6.28,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1995-08-01,1995-08-01T00:00:00Z,monthly,6.49,6.49,6.49,6.49,,6.49,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1995-09-01,1995-09-01T00:00:00Z,monthly,6.2,6.2,6.2,6.2,,6.2,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1995-10-01,1995-10-01T00:00:00Z,monthly,6.04,6.04,6.04,6.04,,6.04,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1995-11-01,1995-11-01T00:00:00Z,monthly,5.93,5.93,5.93,5.93,,5.93,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1995-12-01,1995-12-01T00:00:00Z,monthly,5.71,5.71,5.71,5.71,,5.71,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1996-01-01,1996-01-01T00:00:00Z,monthly,5.65,5.65,5.65,5.65,,5.65,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1996-02-01,1996-02-01T00:00:00Z,monthly,5.81,5.81,5.81,5.81,,5.81,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1996-03-01,1996-03-01T00:00:00Z,monthly,6.27,6.27,6.27,6.27,,6.27,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1996-04-01,1996-04-01T00:00:00Z,monthly,6.51,6.51,6.51,6.51,,6.51,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1996-05-01,1996-05-01T00:00:00Z,monthly,6.74,6.74,6.74,6.74,,6.74,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1996-06-01,1996-06-01T00:00:00Z,monthly,6.91,6.91,6.91,6.91,,6.91,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1996-07-01,1996-07-01T00:00:00Z,monthly,6.87,6.87,6.87,6.87,,6.87,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1996-08-01,1996-08-01T00:00:00Z,monthly,6.64,6.64,6.64,6.64,,6.64,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1996-09-01,1996-09-01T00:00:00Z,monthly,6.83,6.83,6.83,6.83,,6.83,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1996-10-01,1996-10-01T00:00:00Z,monthly,6.53,6.53,6.53,6.53,,6.53,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1996-11-01,1996-11-01T00:00:00Z,monthly,6.2,6.2,6.2,6.2,,6.2,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1996-12-01,1996-12-01T00:00:00Z,monthly,6.3,6.3,6.3,6.3,,6.3,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1997-01-01,1997-01-01T00:00:00Z,monthly,6.58,6.58,6.58,6.58,,6.58,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1997-02-01,1997-02-01T00:00:00Z,monthly,6.42,6.42,6.42,6.42,,6.42,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1997-03-01,1997-03-01T00:00:00Z,monthly,6.69,6.69,6.69,6.69,,6.69,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1997-04-01,1997-04-01T00:00:00Z,monthly,6.89,6.89,6.89,6.89,,6.89,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1997-05-01,1997-05-01T00:00:00Z,monthly,6.71,6.71,6.71,6.71,,6.71,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1997-06-01,1997-06-01T00:00:00Z,monthly,6.49,6.49,6.49,6.49,,6.49,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1997-07-01,1997-07-01T00:00:00Z,monthly,6.22,6.22,6.22,6.22,,6.22,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1997-08-01,1997-08-01T00:00:00Z,monthly,6.3,6.3,6.3,6.3,,6.3,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1997-09-01,1997-09-01T00:00:00Z,monthly,6.21,6.21,6.21,6.21,,6.21,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1997-10-01,1997-10-01T00:00:00Z,monthly,6.03,6.03,6.03,6.03,,6.03,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1997-11-01,1997-11-01T00:00:00Z,monthly,5.88,5.88,5.88,5.88,,5.88,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1997-12-01,1997-12-01T00:00:00Z,monthly,5.81,5.81,5.81,5.81,,5.81,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1998-01-01,1998-01-01T00:00:00Z,monthly,5.54,5.54,5.54,5.54,,5.54,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1998-02-01,1998-02-01T00:00:00Z,monthly,5.57,5.57,5.57,5.57,,5.57,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1998-03-01,1998-03-01T00:00:00Z,monthly,5.65,5.65,5.65,5.65,,5.65,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1998-04-01,1998-04-01T00:00:00Z,monthly,5.64,5.64,5.64,5.64,,5.64,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1998-05-01,1998-05-01T00:00:00Z,monthly,5.65,5.65,5.65,5.65,,5.65,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1998-06-01,1998-06-01T00:00:00Z,monthly,5.5,5.5,5.5,5.5,,5.5,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1998-07-01,1998-07-01T00:00:00Z,monthly,5.46,5.46,5.46,5.46,,5.46,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1998-08-01,1998-08-01T00:00:00Z,monthly,5.34,5.34,5.34,5.34,,5.34,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1998-09-01,1998-09-01T00:00:00Z,monthly,4.81,4.81,4.81,4.81,,4.81,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1998-10-01,1998-10-01T00:00:00Z,monthly,4.53,4.53,4.53,4.53,,4.53,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1998-11-01,1998-11-01T00:00:00Z,monthly,4.83,4.83,4.83,4.83,,4.83,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1998-12-01,1998-12-01T00:00:00Z,monthly,4.65,4.65,4.65,4.65,,4.65,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1999-01-01,1999-01-01T00:00:00Z,monthly,4.72,4.72,4.72,4.72,,4.72,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1999-02-01,1999-02-01T00:00:00Z,monthly,5.0,5.0,5.0,5.0,,5.0,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1999-03-01,1999-03-01T00:00:00Z,monthly,5.23,5.23,5.23,5.23,,5.23,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1999-04-01,1999-04-01T00:00:00Z,monthly,5.18,5.18,5.18,5.18,,5.18,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1999-05-01,1999-05-01T00:00:00Z,monthly,5.54,5.54,5.54,5.54,,5.54,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1999-06-01,1999-06-01T00:00:00Z,monthly,5.9,5.9,5.9,5.9,,5.9,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1999-07-01,1999-07-01T00:00:00Z,monthly,5.79,5.79,5.79,5.79,,5.79,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1999-08-01,1999-08-01T00:00:00Z,monthly,5.94,5.94,5.94,5.94,,5.94,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1999-09-01,1999-09-01T00:00:00Z,monthly,5.92,5.92,5.92,5.92,,5.92,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1999-10-01,1999-10-01T00:00:00Z,monthly,6.11,6.11,6.11,6.11,,6.11,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1999-11-01,1999-11-01T00:00:00Z,monthly,6.03,6.03,6.03,6.03,,6.03,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1999-12-01,1999-12-01T00:00:00Z,monthly,6.28,6.28,6.28,6.28,,6.28,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2000-01-01,2000-01-01T00:00:00Z,monthly,6.66,6.66,6.66,6.66,,6.66,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2000-02-01,2000-02-01T00:00:00Z,monthly,6.52,6.52,6.52,6.52,,6.52,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2000-03-01,2000-03-01T00:00:00Z,monthly,6.26,6.26,6.26,6.26,,6.26,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2000-04-01,2000-04-01T00:00:00Z,monthly,5.99,5.99,5.99,5.99,,5.99,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2000-05-01,2000-05-01T00:00:00Z,monthly,6.44,6.44,6.44,6.44,,6.44,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2000-06-01,2000-06-01T00:00:00Z,monthly,6.1,6.1,6.1,6.1,,6.1,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2000-07-01,2000-07-01T00:00:00Z,monthly,6.05,6.05,6.05,6.05,,6.05,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2000-08-01,2000-08-01T00:00:00Z,monthly,5.83,5.83,5.83,5.83,,5.83,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2000-09-01,2000-09-01T00:00:00Z,monthly,5.8,5.8,5.8,5.8,,5.8,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2000-10-01,2000-10-01T00:00:00Z,monthly,5.74,5.74,5.74,5.74,,5.74,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2000-11-01,2000-11-01T00:00:00Z,monthly,5.72,5.72,5.72,5.72,,5.72,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2000-12-01,2000-12-01T00:00:00Z,monthly,5.24,5.24,5.24,5.24,,5.24,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2001-01-01,2001-01-01T00:00:00Z,monthly,5.16,5.16,5.16,5.16,,5.16,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2001-02-01,2001-02-01T00:00:00Z,monthly,5.1,5.1,5.1,5.1,,5.1,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2001-03-01,2001-03-01T00:00:00Z,monthly,4.89,4.89,4.89,4.89,,4.89,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2001-04-01,2001-04-01T00:00:00Z,monthly,5.14,5.14,5.14,5.14,,5.14,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2001-05-01,2001-05-01T00:00:00Z,monthly,5.39,5.39,5.39,5.39,,5.39,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2001-06-01,2001-06-01T00:00:00Z,monthly,5.28,5.28,5.28,5.28,,5.28,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2001-07-01,2001-07-01T00:00:00Z,monthly,5.24,5.24,5.24,5.24,,5.24,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2001-08-01,2001-08-01T00:00:00Z,monthly,4.97,4.97,4.97,4.97,,4.97,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2001-09-01,2001-09-01T00:00:00Z,monthly,4.73,4.73,4.73,4.73,,4.73,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2001-10-01,2001-10-01T00:00:00Z,monthly,4.57,4.57,4.57,4.57,,4.57,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2001-11-01,2001-11-01T00:00:00Z,monthly,4.65,4.65,4.65,4.65,,4.65,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
